ID,Name,Age,Gender,Sales,Profit,Date,Category,Discount
4014,Eve,35.0,Male,300.0,10.0,,Clothing,10.0
4015,David,25.0,Male,200.0,40.0,,Clothing,
4016,Bob,25.0,Female,100.0,40.0,,Furniture,15.0
4017,Bob,30.0,Other,300.0,10.0,2023-01-01,Electronics,20.0
4018,Charlie,25.0,Female,400.0,40.0,,Grocery,5.0
4019,Bob,35.0,Male,248.95738893925656,40.0,,,
4020,Alice,25.0,Female,100.0,40.0,,,5.0
4021,Eve,20.0,Male,100.0,40.0,,Clothing,15.0
4022,David,30.0,Female,300.0,40.0,,Electronics,15.0
4023,Eve,25.0,Other,300.0,24.992101105845183,,Electronics,10.0
4024,Charlie,20.0,Female,300.0,24.992101105845183,2023-02-15,Grocery,5.0
4025,David,20.0,Other,400.0,24.992101105845183,,Grocery,5.0
4026,David,20.0,Other,200.0,10.0,2023-01-01,Clothing,15.0
4027,Alice,25.0,Female,300.0,30.0,,Clothing,5.0
4028,Charlie,30.0,Other,200.0,10.0,,Clothing,20.0
4029,Bob,30.0,Other,200.0,24.992101105845183,,Furniture,15.0
4030,Alice,20.0,Male,100.0,10.0,2023-02-15,Electronics,10.0
4031,Alice,25.0,Male,248.95738893925656,30.0,,Clothing,10.0
4032,Eve,20.0,Other,248.95738893925656,40.0,,Electronics,10.0
4033,Eve,25.0,,400.0,20.0,,,5.0
4034,Eve,30.0,Female,400.0,24.992101105845183,,,15.0
4035,Alice,35.0,Other,248.95738893925656,24.992101105845183,2023-01-01,Electronics,10.0
4036,Bob,20.0,Female,248.95738893925656,30.0,,,15.0
4037,David,25.0,Male,100.0,40.0,2023-02-15,,5.0
4038,Eve,30.0,Female,100.0,40.0,,,20.0
4039,Bob,25.0,Other,248.95738893925656,20.0,2023-02-15,Grocery,20.0
4040,Charlie,30.0,Other,300.0,40.0,2023-02-15,Grocery,20.0
4041,Eve,25.0,Other,300.0,30.0,2023-01-01,Electronics,5.0
4042,David,25.0,Other,100.0,40.0,,Electronics,10.0
4043,Charlie,20.0,,200.0,30.0,2023-01-01,Furniture,5.0
4044,Charlie,20.0,,248.95738893925656,24.992101105845183,,Grocery,15.0
4045,David,30.0,,400.0,24.992101105845183,2023-02-15,Electronics,20.0
4046,Eve,25.0,Other,300.0,24.992101105845183,,Grocery,15.0
4047,Alice,30.0,,200.0,10.0,2023-02-15,Furniture,5.0
4048,David,35.0,Female,300.0,24.992101105845183,,Electronics,
4049,David,25.0,Other,200.0,30.0,2023-02-15,Electronics,
4050,David,25.0,Male,248.95738893925656,20.0,2023-01-01,Electronics,5.0
4051,Charlie,20.0,Other,248.95738893925656,40.0,2023-02-15,Electronics,10.0
4052,Bob,25.0,Female,248.95738893925656,24.992101105845183,,Clothing,15.0
4053,Alice,20.0,,100.0,10.0,2023-01-01,Grocery,5.0
4054,Eve,35.0,Other,200.0,10.0,,Grocery,5.0
4055,Eve,30.0,,400.0,30.0,,Grocery,
4056,Bob,30.0,Other,400.0,20.0,,Furniture,20.0
4057,David,25.0,Female,248.95738893925656,24.992101105845183,2023-02-15,Clothing,20.0
4058,Alice,20.0,Other,400.0,24.992101105845183,2023-02-15,Grocery,10.0
4059,Eve,20.0,,300.0,10.0,,Grocery,10.0
4060,Eve,35.0,,200.0,30.0,2023-01-01,Electronics,10.0
4061,David,30.0,Female,200.0,10.0,,Electronics,
4062,Bob,20.0,Other,200.0,10.0,,Electronics,5.0
4063,Alice,25.0,Male,300.0,20.0,2023-01-01,Grocery,10.0
4064,Bob,30.0,Other,100.0,30.0,,Electronics,
4065,Bob,35.0,Female,300.0,20.0,2023-02-15,Grocery,15.0
4066,Alice,25.0,Male,200.0,30.0,2023-01-01,Furniture,5.0
4067,Alice,25.0,Female,200.0,24.992101105845183,2023-01-01,Furniture,15.0
4068,Eve,35.0,Other,200.0,40.0,,,20.0
4069,Eve,25.0,Male,400.0,40.0,,Clothing,20.0
4070,Alice,20.0,Female,100.0,30.0,,Electronics,5.0
4071,Charlie,25.0,,300.0,40.0,2023-02-15,Electronics,10.0
4072,Eve,35.0,Male,200.0,10.0,2023-02-15,Clothing,5.0
4073,Charlie,20.0,Male,248.95738893925656,24.992101105845183,,Clothing,10.0
4074,Alice,25.0,Female,100.0,24.992101105845183,,,20.0
4075,Eve,30.0,,248.95738893925656,40.0,,Clothing,5.0
4076,Bob,20.0,Male,100.0,30.0,,Grocery,5.0
4077,Alice,25.0,Female,200.0,10.0,,Electronics,10.0
4078,David,35.0,Male,100.0,30.0,,Clothing,20.0
4079,Charlie,25.0,Male,100.0,40.0,,Grocery,20.0
4080,Alice,20.0,Male,200.0,24.992101105845183,2023-02-15,Clothing,10.0
4081,Alice,30.0,,248.95738893925656,24.992101105845183,2023-02-15,Grocery,10.0
4082,Eve,35.0,Other,248.95738893925656,30.0,2023-01-01,Furniture,10.0
4083,Eve,35.0,Other,400.0,20.0,2023-02-15,Grocery,20.0
4084,Eve,20.0,,248.95738893925656,30.0,,,20.0
4085,David,30.0,,248.95738893925656,20.0,2023-02-15,Grocery,5.0
4086,Eve,25.0,Female,100.0,30.0,,Clothing,20.0
4087,Alice,20.0,Male,400.0,20.0,2023-02-15,Furniture,15.0
4088,Eve,25.0,,200.0,20.0,2023-02-15,Furniture,15.0
4089,Bob,35.0,Female,200.0,20.0,2023-01-01,Grocery,10.0
4090,Eve,25.0,Other,300.0,20.0,2023-01-01,Clothing,10.0
4091,David,30.0,Other,400.0,10.0,,Furniture,10.0
4092,Bob,25.0,Other,100.0,20.0,,Grocery,5.0
4093,Alice,30.0,Other,300.0,20.0,,Grocery,15.0
4094,Alice,25.0,Female,300.0,24.992101105845183,,Grocery,15.0
4095,Charlie,20.0,Male,200.0,10.0,,Furniture,20.0
4096,Bob,35.0,Female,248.95738893925656,20.0,2023-01-01,Electronics,15.0
4097,Charlie,25.0,Male,100.0,40.0,2023-02-15,Clothing,20.0
4098,Bob,20.0,Other,400.0,10.0,2023-02-15,,5.0
4099,Bob,20.0,,300.0,24.992101105845183,2023-01-01,,10.0
4100,David,30.0,,100.0,30.0,,Clothing,10.0
4101,Charlie,25.0,,200.0,24.992101105845183,2023-02-15,Electronics,20.0
4102,David,30.0,Male,300.0,24.992101105845183,,Clothing,
4103,Bob,25.0,Other,300.0,10.0,2023-02-15,Grocery,20.0
4104,Alice,30.0,Female,200.0,10.0,,Clothing,5.0
4105,Bob,20.0,,200.0,40.0,,Clothing,15.0
4106,David,35.0,Male,200.0,40.0,,Furniture,20.0
4107,Charlie,25.0,,100.0,10.0,2023-02-15,,5.0
4108,Charlie,25.0,Female,100.0,10.0,,,10.0
4109,David,25.0,Other,100.0,10.0,,Grocery,
4110,Charlie,20.0,Female,248.95738893925656,30.0,,Grocery,
4111,Eve,30.0,Other,300.0,24.992101105845183,,Furniture,20.0
4112,Alice,30.0,Other,100.0,40.0,2023-01-01,Grocery,15.0
4113,Alice,20.0,Other,248.95738893925656,40.0,,Electronics,20.0
4114,Alice,25.0,,300.0,20.0,,Furniture,
4115,Charlie,25.0,Female,100.0,30.0,2023-01-01,Furniture,
4116,Charlie,30.0,,200.0,10.0,2023-01-01,Clothing,10.0
4117,Bob,25.0,Female,400.0,10.0,,Clothing,15.0
4118,Bob,35.0,Male,100.0,30.0,,Electronics,15.0
4119,Alice,25.0,Male,400.0,40.0,,Furniture,
4120,Eve,25.0,Female,100.0,10.0,,Furniture,
4121,Bob,25.0,Female,200.0,20.0,2023-01-01,Clothing,20.0
4122,Bob,35.0,Female,400.0,40.0,,,20.0
4123,Charlie,25.0,Female,248.95738893925656,24.992101105845183,2023-01-01,,10.0
4124,Eve,25.0,Other,200.0,30.0,2023-01-01,Clothing,
4125,Alice,25.0,,400.0,40.0,2023-02-15,Grocery,20.0
4126,Bob,25.0,Other,400.0,24.992101105845183,,Furniture,10.0
4127,Eve,20.0,,200.0,20.0,,Electronics,15.0
4128,Eve,25.0,,200.0,30.0,2023-01-01,,
4129,Alice,35.0,,200.0,10.0,,Grocery,5.0
4130,Eve,25.0,Other,300.0,10.0,2023-01-01,Furniture,
4131,Eve,20.0,Female,248.95738893925656,24.992101105845183,,Grocery,20.0
4132,Eve,20.0,Other,100.0,40.0,2023-01-01,Furniture,
4133,Bob,20.0,Other,400.0,20.0,,Furniture,5.0
4134,Alice,20.0,,100.0,24.992101105845183,2023-02-15,Clothing,
4135,Eve,25.0,Male,200.0,20.0,2023-02-15,Clothing,20.0
4136,Eve,25.0,Male,248.95738893925656,20.0,2023-02-15,Electronics,15.0
4137,Bob,30.0,Other,248.95738893925656,20.0,2023-01-01,Electronics,20.0
4138,Alice,35.0,,300.0,30.0,,Grocery,10.0
4139,Charlie,20.0,Other,200.0,24.992101105845183,,Clothing,20.0
4140,Bob,25.0,Other,400.0,30.0,,Furniture,10.0
4141,Alice,20.0,Female,300.0,40.0,2023-01-01,Clothing,
4142,Eve,20.0,,200.0,40.0,2023-02-15,Furniture,10.0
4143,Alice,20.0,Male,300.0,10.0,2023-01-01,Clothing,
4144,Alice,20.0,Male,100.0,10.0,,Furniture,10.0
4145,Alice,20.0,Male,200.0,10.0,2023-02-15,Grocery,20.0
4146,Charlie,35.0,Other,400.0,40.0,2023-01-01,Clothing,5.0
4147,Alice,25.0,,400.0,20.0,,,
4148,Charlie,20.0,Female,200.0,20.0,2023-02-15,,10.0
4149,Eve,20.0,Male,300.0,24.992101105845183,,Furniture,5.0
4150,Charlie,20.0,,248.95738893925656,40.0,,Grocery,10.0
4151,Eve,20.0,Male,200.0,10.0,,Furniture,10.0
4152,Eve,25.0,Female,400.0,40.0,,Grocery,10.0
4153,Charlie,25.0,,100.0,20.0,2023-02-15,Electronics,20.0
4154,Bob,30.0,Other,400.0,20.0,2023-01-01,Clothing,10.0
4155,David,20.0,Other,248.95738893925656,30.0,2023-01-01,Grocery,5.0
4156,Alice,30.0,Male,400.0,30.0,2023-01-01,Furniture,10.0
4157,David,35.0,Male,248.95738893925656,24.992101105845183,2023-01-01,Electronics,15.0
4158,Alice,30.0,,200.0,40.0,,Furniture,
4159,Alice,25.0,Female,400.0,30.0,2023-01-01,,20.0
4160,Eve,25.0,Male,300.0,30.0,2023-01-01,,15.0
4161,Alice,25.0,,300.0,40.0,,Clothing,15.0
4162,Alice,20.0,Female,400.0,20.0,,Clothing,5.0
4163,Charlie,20.0,Male,400.0,24.992101105845183,2023-02-15,Electronics,5.0
4164,David,35.0,Male,100.0,24.992101105845183,,,20.0
4165,Charlie,35.0,,400.0,24.992101105845183,,Grocery,20.0
4166,Alice,25.0,Male,100.0,30.0,2023-02-15,,
4167,Eve,20.0,Other,100.0,20.0,2023-02-15,Clothing,10.0
4168,Charlie,20.0,Female,100.0,24.992101105845183,2023-01-01,Furniture,20.0
4169,Charlie,35.0,Female,100.0,40.0,2023-01-01,Electronics,20.0
4170,Bob,35.0,Other,200.0,24.992101105845183,,,10.0
4171,Alice,35.0,,300.0,10.0,2023-01-01,Grocery,
4172,Eve,25.0,Other,100.0,20.0,,Grocery,5.0
4173,Charlie,30.0,Other,300.0,10.0,,Grocery,
4174,Charlie,30.0,Female,100.0,20.0,2023-01-01,Electronics,10.0
4175,Eve,20.0,,300.0,40.0,2023-01-01,Grocery,5.0
4176,Alice,25.0,Male,400.0,30.0,,Grocery,5.0
4177,Bob,35.0,Other,400.0,30.0,2023-02-15,,5.0
4178,Charlie,20.0,Other,300.0,20.0,,Electronics,
4179,Bob,25.0,,100.0,24.992101105845183,,Furniture,10.0
4180,David,25.0,Other,200.0,10.0,2023-02-15,Furniture,
4181,Alice,25.0,,300.0,40.0,,Grocery,
4182,David,20.0,Male,248.95738893925656,24.992101105845183,2023-01-01,Clothing,15.0
4183,David,30.0,,200.0,30.0,2023-01-01,Electronics,20.0
4184,David,35.0,Male,248.95738893925656,24.992101105845183,2023-01-01,Clothing,
4185,Alice,25.0,,300.0,10.0,,Electronics,15.0
4186,Alice,25.0,Other,100.0,30.0,2023-02-15,Electronics,10.0
4187,Eve,20.0,Male,248.95738893925656,20.0,2023-01-01,,15.0
4188,Bob,20.0,Other,300.0,40.0,2023-02-15,Grocery,
4189,Bob,35.0,Male,200.0,40.0,,,10.0
4190,Eve,20.0,,100.0,30.0,,Clothing,15.0
4191,Eve,20.0,,248.95738893925656,20.0,,Clothing,
4192,David,35.0,,300.0,10.0,,Furniture,10.0
4193,Eve,25.0,Female,100.0,40.0,,,10.0
4194,Charlie,30.0,Female,100.0,30.0,2023-01-01,,20.0
4195,Bob,30.0,Male,400.0,40.0,,,
4196,Eve,25.0,Female,100.0,20.0,2023-02-15,Furniture,20.0
4197,Charlie,25.0,,300.0,10.0,,,10.0
4198,Charlie,25.0,Female,200.0,20.0,2023-02-15,,10.0
4199,Charlie,30.0,Female,400.0,24.992101105845183,2023-02-15,,15.0
4200,Charlie,35.0,Other,300.0,20.0,2023-01-01,,20.0
4201,David,20.0,Male,300.0,20.0,2023-01-01,Clothing,5.0
4202,Charlie,30.0,Male,300.0,40.0,2023-02-15,Grocery,
4203,David,25.0,Male,248.95738893925656,20.0,2023-02-15,Clothing,20.0
4204,David,30.0,Female,248.95738893925656,30.0,2023-02-15,,10.0
4205,Charlie,25.0,,200.0,40.0,2023-02-15,Electronics,15.0
4206,Bob,25.0,Other,300.0,40.0,,Electronics,
4207,Charlie,25.0,Male,248.95738893925656,24.992101105845183,2023-02-15,Furniture,
4208,Charlie,25.0,Female,248.95738893925656,30.0,,Clothing,15.0
4209,Charlie,35.0,,248.95738893925656,20.0,2023-01-01,Furniture,10.0
4210,Bob,30.0,Other,200.0,24.992101105845183,,Furniture,5.0
4211,Alice,35.0,Other,200.0,30.0,2023-01-01,Electronics,15.0
4212,Alice,20.0,Male,300.0,24.992101105845183,2023-01-01,Clothing,5.0
4213,David,30.0,Male,400.0,10.0,2023-01-01,Grocery,20.0
4214,David,35.0,,300.0,20.0,,Clothing,
4215,Bob,35.0,Female,248.95738893925656,24.992101105845183,2023-01-01,Furniture,10.0
4216,Eve,20.0,,248.95738893925656,10.0,2023-02-15,,5.0
4217,Alice,25.0,Male,100.0,20.0,2023-02-15,Furniture,10.0
4218,David,30.0,,300.0,24.992101105845183,,Clothing,20.0
4219,Alice,30.0,Female,248.95738893925656,24.992101105845183,,Electronics,5.0
4220,Bob,20.0,Other,248.95738893925656,24.992101105845183,,Clothing,10.0
4221,Bob,25.0,Other,400.0,24.992101105845183,2023-02-15,Grocery,10.0
4222,Eve,30.0,Other,100.0,40.0,,,20.0
4223,Eve,30.0,Other,300.0,24.992101105845183,,,15.0
4224,Bob,30.0,Male,200.0,40.0,2023-02-15,Furniture,20.0
4225,David,25.0,Male,300.0,40.0,2023-01-01,Clothing,5.0
4226,Alice,20.0,Female,300.0,10.0,,Electronics,5.0
4227,Charlie,30.0,Female,400.0,20.0,,Grocery,
4228,Eve,35.0,Female,300.0,40.0,2023-02-15,Furniture,10.0
4229,Charlie,25.0,Female,400.0,30.0,2023-02-15,Clothing,5.0
4230,David,25.0,,400.0,40.0,2023-01-01,Electronics,15.0
4231,Eve,20.0,Female,248.95738893925656,30.0,2023-01-01,Clothing,15.0
4232,Charlie,35.0,Other,200.0,10.0,2023-01-01,Electronics,20.0
4233,David,30.0,Other,400.0,30.0,,Clothing,5.0
4234,Alice,25.0,Other,100.0,10.0,,Clothing,5.0
4235,David,20.0,,100.0,10.0,,Furniture,
4236,Eve,25.0,Female,200.0,10.0,,Clothing,
4237,Bob,25.0,Other,400.0,30.0,,Clothing,
4238,Alice,25.0,Other,200.0,30.0,,Furniture,5.0
4239,Charlie,35.0,Other,248.95738893925656,10.0,2023-01-01,Furniture,20.0
4240,Eve,20.0,Other,100.0,10.0,,,20.0
4241,Bob,35.0,Male,300.0,20.0,2023-01-01,,20.0
4242,David,35.0,Female,100.0,10.0,2023-01-01,Furniture,20.0
4243,Bob,30.0,Female,400.0,24.992101105845183,2023-01-01,Grocery,15.0
4244,Eve,25.0,,200.0,20.0,,Electronics,5.0
4245,Eve,25.0,Male,100.0,20.0,,Furniture,10.0
4246,Bob,20.0,,300.0,20.0,2023-01-01,,5.0
4247,David,25.0,Other,300.0,24.992101105845183,,Clothing,20.0
4248,Bob,25.0,,200.0,20.0,2023-02-15,Furniture,15.0
4249,Eve,20.0,Other,200.0,20.0,,Furniture,15.0
4250,Eve,25.0,Other,100.0,30.0,2023-01-01,,5.0
4251,Charlie,30.0,Female,400.0,30.0,2023-01-01,,10.0
4252,Charlie,25.0,Female,248.95738893925656,10.0,,Grocery,20.0
4253,Alice,30.0,Female,300.0,10.0,,,15.0
4254,Eve,25.0,Female,200.0,40.0,2023-01-01,,20.0
4255,Charlie,25.0,Female,248.95738893925656,24.992101105845183,2023-02-15,,20.0
4256,Bob,35.0,Male,248.95738893925656,30.0,,Clothing,20.0
4257,David,30.0,Female,248.95738893925656,10.0,2023-01-01,Furniture,
4258,Bob,25.0,,400.0,24.992101105845183,,Furniture,20.0
4259,David,25.0,Other,200.0,20.0,,,20.0
4260,Charlie,20.0,Female,300.0,24.992101105845183,2023-01-01,Grocery,10.0
4261,Alice,20.0,Male,200.0,30.0,,,10.0
4262,Bob,30.0,,100.0,40.0,2023-02-15,Grocery,
4263,Bob,35.0,,300.0,30.0,,Furniture,
4264,Bob,25.0,Other,200.0,10.0,2023-01-01,Grocery,20.0
4265,David,30.0,,300.0,10.0,2023-01-01,Grocery,15.0
4266,Charlie,20.0,,100.0,24.992101105845183,2023-02-15,Electronics,15.0
4267,Bob,30.0,,300.0,30.0,2023-01-01,Grocery,5.0
4268,Bob,25.0,,248.95738893925656,10.0,,Grocery,15.0
4269,Alice,25.0,Male,400.0,20.0,2023-02-15,Clothing,15.0
4270,Alice,25.0,Other,100.0,20.0,,Furniture,10.0
4271,Charlie,25.0,Female,300.0,40.0,2023-02-15,,5.0
4272,Charlie,25.0,,100.0,24.992101105845183,,Electronics,5.0
4273,Eve,25.0,Male,248.95738893925656,10.0,2023-01-01,Grocery,10.0
4274,Alice,30.0,Other,400.0,40.0,,Clothing,15.0
4275,Eve,20.0,Female,100.0,20.0,,Clothing,15.0
4276,David,30.0,Other,248.95738893925656,40.0,,,5.0
4277,Eve,20.0,Male,248.95738893925656,40.0,2023-02-15,,15.0
4278,Bob,25.0,Male,248.95738893925656,10.0,,Furniture,5.0
4279,Eve,35.0,Male,300.0,10.0,,Grocery,15.0
4280,Charlie,25.0,,200.0,10.0,2023-02-15,Clothing,20.0
4281,David,30.0,Male,100.0,24.992101105845183,2023-02-15,Electronics,10.0
4282,Bob,30.0,Female,200.0,40.0,,Furniture,
4283,Eve,20.0,,248.95738893925656,40.0,2023-02-15,Grocery,20.0
4284,David,30.0,Other,200.0,24.992101105845183,2023-01-01,,15.0
4285,David,25.0,Female,248.95738893925656,20.0,2023-01-01,Grocery,
4286,Bob,30.0,,248.95738893925656,30.0,2023-01-01,,20.0
4287,Eve,20.0,Male,400.0,20.0,,Grocery,10.0
4288,David,20.0,Other,400.0,24.992101105845183,2023-02-15,Electronics,
4289,David,25.0,Male,200.0,40.0,2023-01-01,Furniture,
4290,Alice,20.0,Female,100.0,40.0,,,10.0
4291,David,35.0,Female,200.0,10.0,2023-02-15,Electronics,20.0
4292,Alice,25.0,,100.0,10.0,2023-01-01,Clothing,
4293,Eve,30.0,Female,200.0,40.0,2023-02-15,Electronics,10.0
4294,Eve,35.0,Other,300.0,40.0,2023-01-01,Electronics,20.0
4295,Eve,30.0,,300.0,10.0,,Electronics,15.0
4296,Charlie,35.0,Other,100.0,10.0,2023-02-15,,5.0
4297,Eve,30.0,Male,400.0,20.0,2023-01-01,Clothing,15.0
4298,David,25.0,Other,100.0,40.0,2023-01-01,Furniture,15.0
4299,Bob,20.0,Other,200.0,40.0,,Electronics,5.0
4300,Alice,20.0,Female,248.95738893925656,24.992101105845183,,,15.0
4301,Charlie,25.0,Male,300.0,20.0,2023-01-01,,15.0
4302,Eve,35.0,Female,248.95738893925656,30.0,2023-01-01,Furniture,10.0
4303,Eve,25.0,Male,300.0,30.0,,Grocery,10.0
4304,Bob,35.0,Male,200.0,30.0,,Clothing,20.0
4305,Bob,20.0,Other,300.0,10.0,2023-02-15,Clothing,
4306,Charlie,25.0,Female,100.0,30.0,2023-02-15,Electronics,20.0
4307,Alice,30.0,Other,248.95738893925656,24.992101105845183,,Grocery,10.0
4308,Eve,25.0,Other,248.95738893925656,10.0,2023-01-01,Clothing,10.0
4309,Charlie,35.0,Other,200.0,10.0,,Electronics,5.0
4310,David,25.0,Male,248.95738893925656,30.0,2023-02-15,Grocery,5.0
4311,David,30.0,Female,200.0,10.0,2023-01-01,,10.0
4312,Charlie,35.0,Female,400.0,20.0,,Electronics,15.0
4313,Eve,30.0,Other,100.0,20.0,,Grocery,20.0
4314,Charlie,25.0,Male,300.0,30.0,2023-01-01,Furniture,10.0
4315,Eve,20.0,Female,300.0,24.992101105845183,2023-01-01,Clothing,10.0
4316,Bob,35.0,,300.0,10.0,2023-02-15,Electronics,5.0
4317,Charlie,25.0,Female,400.0,40.0,,,20.0
4318,Eve,25.0,Other,100.0,30.0,2023-01-01,Electronics,20.0
4319,Charlie,35.0,,248.95738893925656,10.0,,Clothing,
4320,Charlie,25.0,Male,248.95738893925656,30.0,2023-02-15,Clothing,10.0
4321,Eve,35.0,,100.0,30.0,,Grocery,
4322,Eve,25.0,,100.0,24.992101105845183,,,5.0
4323,Alice,35.0,Other,300.0,40.0,,Grocery,
4324,Charlie,30.0,Female,248.95738893925656,10.0,2023-02-15,,15.0
4325,David,25.0,Male,100.0,30.0,2023-01-01,Electronics,10.0
4326,Charlie,35.0,,248.95738893925656,30.0,,Electronics,10.0
4327,Charlie,20.0,Other,100.0,10.0,2023-02-15,Grocery,20.0
4328,Eve,35.0,Female,200.0,30.0,,Furniture,
4329,Charlie,30.0,,300.0,30.0,,Clothing,20.0
4330,Charlie,25.0,Other,100.0,30.0,,Grocery,
4331,David,25.0,Other,400.0,20.0,,Grocery,
4332,Eve,25.0,Other,100.0,20.0,2023-01-01,Electronics,5.0
4333,Charlie,20.0,Male,200.0,40.0,2023-02-15,Clothing,
4334,Bob,30.0,Female,400.0,24.992101105845183,2023-01-01,Grocery,20.0
4335,Alice,25.0,,400.0,10.0,2023-01-01,Electronics,
4336,David,25.0,Female,100.0,24.992101105845183,,Electronics,
4337,Charlie,30.0,Female,200.0,24.992101105845183,2023-02-15,Grocery,10.0
4338,Bob,35.0,,400.0,20.0,2023-01-01,Grocery,10.0
4339,Charlie,20.0,Female,300.0,40.0,,Electronics,10.0
4340,Charlie,30.0,Male,300.0,24.992101105845183,,Grocery,15.0
4341,Eve,30.0,,248.95738893925656,24.992101105845183,2023-01-01,Clothing,10.0
4342,Eve,25.0,,248.95738893925656,30.0,,Electronics,15.0
4343,Eve,30.0,Other,200.0,10.0,2023-02-15,Electronics,15.0
4344,Bob,25.0,Female,400.0,40.0,2023-01-01,Grocery,20.0
4345,Charlie,20.0,,300.0,10.0,,Grocery,10.0
4346,Alice,20.0,,300.0,20.0,,Grocery,
4347,David,35.0,Male,200.0,24.992101105845183,2023-02-15,Clothing,5.0
4348,Eve,25.0,Other,400.0,24.992101105845183,,Electronics,
4349,Eve,25.0,,200.0,10.0,,Furniture,10.0
4350,Charlie,25.0,Male,100.0,20.0,2023-01-01,Clothing,
4351,Charlie,25.0,,300.0,30.0,,Clothing,10.0
4352,Bob,35.0,,200.0,30.0,,Electronics,10.0
4353,Bob,20.0,,200.0,24.992101105845183,2023-01-01,Furniture,
4354,Eve,25.0,Male,100.0,24.992101105845183,,Electronics,15.0
4355,Charlie,30.0,Female,248.95738893925656,40.0,2023-01-01,Clothing,20.0
4356,Alice,20.0,,300.0,10.0,2023-02-15,Grocery,20.0
4357,David,30.0,,200.0,24.992101105845183,2023-01-01,Electronics,20.0
4358,Charlie,25.0,Female,300.0,20.0,2023-02-15,Electronics,20.0
4359,Charlie,20.0,,248.95738893925656,10.0,,Grocery,5.0
4360,Bob,35.0,Other,200.0,40.0,,Furniture,10.0
4361,David,25.0,,100.0,30.0,,Furniture,5.0
4362,Eve,25.0,Other,300.0,40.0,2023-01-01,Electronics,20.0
4363,Charlie,30.0,Female,100.0,10.0,,Grocery,20.0
4364,Eve,25.0,Male,248.95738893925656,30.0,,Electronics,
4365,Charlie,25.0,Female,248.95738893925656,20.0,2023-02-15,Grocery,20.0
4366,Eve,20.0,,300.0,30.0,,Clothing,10.0
4367,David,25.0,Other,248.95738893925656,30.0,,Grocery,20.0
4368,Bob,30.0,Male,400.0,20.0,,Electronics,20.0
4369,David,30.0,,300.0,24.992101105845183,,,5.0
4370,Alice,20.0,Male,400.0,24.992101105845183,,Furniture,10.0
4371,Bob,25.0,Male,248.95738893925656,30.0,2023-01-01,Electronics,15.0
4372,David,35.0,,300.0,30.0,2023-02-15,Grocery,
4373,Alice,30.0,Female,400.0,40.0,,Grocery,15.0
4374,Charlie,20.0,,248.95738893925656,24.992101105845183,2023-01-01,Furniture,5.0
4375,Charlie,35.0,,200.0,20.0,2023-02-15,Electronics,20.0
4376,Eve,25.0,Female,200.0,30.0,2023-02-15,,
4377,Bob,30.0,Other,100.0,30.0,2023-01-01,Clothing,10.0
4378,Charlie,20.0,,200.0,40.0,2023-01-01,,
4379,Bob,20.0,Male,400.0,40.0,,Clothing,5.0
4380,Charlie,20.0,,200.0,40.0,,Clothing,20.0
4381,Eve,30.0,,300.0,10.0,,Electronics,5.0
4382,David,35.0,Male,300.0,20.0,,Clothing,10.0
4383,Eve,20.0,Female,300.0,10.0,2023-01-01,Grocery,15.0
4384,Alice,25.0,Other,200.0,30.0,,Clothing,20.0
4385,Charlie,20.0,Other,200.0,40.0,2023-02-15,Clothing,20.0
4386,Alice,35.0,Male,100.0,40.0,2023-01-01,Furniture,5.0
4387,Alice,30.0,Female,248.95738893925656,40.0,,Furniture,5.0
4388,Bob,20.0,,100.0,24.992101105845183,2023-02-15,Electronics,5.0
4389,Charlie,20.0,,400.0,20.0,2023-02-15,Electronics,20.0
4390,Alice,25.0,,300.0,10.0,2023-02-15,Grocery,5.0
4391,David,25.0,,200.0,20.0,2023-01-01,Furniture,
4392,Alice,20.0,,248.95738893925656,40.0,2023-01-01,,
4393,David,20.0,Male,248.95738893925656,30.0,,Electronics,
4394,Bob,25.0,,200.0,24.992101105845183,,Electronics,20.0
4395,Alice,35.0,,100.0,20.0,,Furniture,5.0
4396,Eve,25.0,Female,248.95738893925656,30.0,,Furniture,10.0
4397,Bob,25.0,,100.0,40.0,,Grocery,5.0
4398,David,20.0,Other,200.0,40.0,2023-02-15,Furniture,20.0
4399,Bob,25.0,Male,100.0,40.0,2023-01-01,Clothing,
4400,Alice,30.0,Male,300.0,40.0,,,20.0
4401,Charlie,30.0,Male,200.0,24.992101105845183,2023-02-15,Clothing,5.0
4402,Charlie,25.0,Other,200.0,24.992101105845183,2023-01-01,Clothing,20.0
4403,David,35.0,,248.95738893925656,20.0,2023-01-01,Clothing,10.0
4404,David,25.0,Male,248.95738893925656,40.0,2023-01-01,Electronics,20.0
4405,Charlie,20.0,Other,248.95738893925656,24.992101105845183,2023-02-15,Clothing,15.0
4406,David,35.0,Female,300.0,30.0,,Electronics,20.0
4407,Bob,30.0,,300.0,24.992101105845183,2023-01-01,Furniture,5.0
4408,Eve,25.0,Other,400.0,24.992101105845183,2023-02-15,,15.0
4409,Eve,25.0,,200.0,20.0,2023-01-01,,
4410,Bob,20.0,Female,248.95738893925656,24.992101105845183,,Clothing,5.0
4411,Eve,25.0,Other,200.0,30.0,,,10.0
4412,Alice,20.0,,100.0,40.0,2023-02-15,Electronics,20.0
4413,Bob,25.0,Other,300.0,10.0,,Furniture,20.0
4414,David,30.0,Male,400.0,20.0,,Clothing,5.0
